Timestep,dx,dy
0,-20.21185786483045,-65.33944175743207
1,0.0,-68.39416530319649
2,20.21288026556254,-65.3427469010529
3,38.62020413603753,-56.450995860975
4,53.57268140197031,-42.51266281952428
5,63.743288265752625,-24.78208816207264
6,68.2198970322808,-4.837803376387159
7,66.61427289216793,15.541345337472517
8,59.0462640045336,34.53307798267795
9,46.20382820798164,50.4400736198721
10,29.234142044218046,61.841407703813466
11,9.652489509800315,67.71465166132195
12,-10.789672413340124,67.54278327522329
13,-30.2705994222166,61.34273616205616
14,-47.04662624353086,49.65738040140102
15,-59.62011805918218,33.53627874164204
16,-66.86792229229559,14.419481181355037
17,-68.1400513082091,-5.985140576262524
18,-63.32087321795879,-25.85169708624959
19,-52.86127949446957,-43.41643288301541
20,-37.67512734409042,-57.10683871636229
21,-19.113460672825013,-65.68059800334117
22,1.150157481370749,-68.39548574822888
23,21.31174089308224,-65.00295999093683
24,39.569571892072226,-55.80164950747725
25,54.2869950010213,-41.61131661638515
26,64.16307852093495,-23.711289623751426
27,68.2955397214463,-3.690290046288702
28,66.3357764175444,16.65724327585297
29,58.45043577086973,35.51683466561766
30,45.347189824159,51.20753725616625
31,28.18896312576393,62.32143976742101
32,8.51222448433861,67.86456014413386
33,-11.92294524584041,67.34696359626034
34,-31.294764180917678,60.819332016896865
35,-47.8703717072496,48.85469194182418
36,-60.16986149896556,32.52600773713377
37,-67.09213577461846,13.291392518029904
38,-68.02344050260764,-7.129329565700913
39,-62.87841388139298,-26.913209872262083
40,-52.116645815865894,-44.293013295233905
41,-36.70438656551432,-57.72401264972521
42,-18.010167576072316,-66.00645014832452
43,2.3004695281254475,-68.38073878843093
44,22.405612540752042,-64.646779687585
45,40.51374860679084,-55.1441320293403
46,55.00046764879977,-40.70857012788451
47,64.57480338401031,-22.636858885501375
48,68.38949238795888,-2.542999297729998
49,66.08648522899979,17.78105690301151
50,57.87067827712627,36.510796414415644
51,44.50113239837927,51.98770498831839
52,27.15013826558476,62.816735404270545
53,7.374971059234224,68.0443869604854
54,-13.064227695266396,67.19150381925678
55,-32.3371805140863,60.329752089382566
56,-48.722627652920664,48.07998740646184
57,-60.763121078076196,31.538202440889755
58,-67.36940286210229,12.172865494831354
59,-67.95777653146261,-8.279837272029143
60,-62.482572031319975,-27.996012906472732
61,-51.41642071789298,-45.208652775503495
62,-35.759912440939374,-58.38406689698623
