Timestep,dx,dy
0,-26.042887551204725,-84.18957553170821
1,0.0,-88.1255730206272
2,26.039722689573836,-84.17934439444291
3,49.753394504123705,-72.72433510005553
4,69.03042082137246,-54.77916967883829
5,82.13563141457996,-31.932655411145983
6,87.90391067406686,-6.233692139045701
7,85.81999539296788,20.02210828633437
8,76.07003551692034,44.489393409364475
9,59.517691192117795,64.97463179677894
10,37.65810552801128,79.66131702406419
11,12.434633452385915,87.23209405300378
12,-13.899587396078935,87.01068791927837
13,-38.994742154560264,79.0220288118576
14,-60.60570634957435,63.96889330848123
15,-76.8029432953994,43.2016070812922
16,-86.13960205510531,18.575249958770055
17,-87.76563126282939,-7.708970433504373
18,-81.56755350086858,-33.30117823727142
19,-68.08328911334029,-55.91869096837746
20,-48.51734727845557,-73.54115357518754
21,-24.617495308034794,-84.59440395715585
22,1.4812874114506072,-88.08652178496143
23,27.446475037011634,-83.71451809937453
24,50.95995079001388,-71.8645458348355
25,69.9213259104794,-53.595127721541346
26,82.63683723063544,-30.53821646863602
27,87.96732885484063,-4.753238050327376
28,85.44307699688433,21.45518145165059
29,75.28644954174395,45.747073493472755
30,58.40470777099927,65.95251570639996
31,36.305847398962825,80.2666161144344
32,10.963771105132441,87.40976050851759
33,-15.357259894541391,86.7457496222936
34,-40.30647260561373,78.33299927294404
35,-61.655228161627356,62.92299539389247
36,-77.49650581072092,41.8922677367917
37,-86.41443540278047,17.1192669140935
38,-87.61395262380731,-9.182551458638493
39,-80.98717639331,-34.66411985751532
40,-67.12605689575462,-57.04924566797715
41,-47.268766653961706,-74.33833226990374
42,-23.190169939044008,-84.99092468447202
43,2.962120095300955,-88.04809540850017
44,28.849812763470595,-83.24019199903388
45,52.16043757946922,-70.99669014849657
46,70.8117258533802,-52.41126541297264
47,83.12588506699484,-29.139986982289557
48,88.02464617047643,-3.27311412292139
49,85.06042779105854,22.88613627289139
50,74.49801472838752,47.001036276109865
51,57.28091588383238,66.91747368967658
52,34.9410903309139,80.84250638369487
53,9.489904369425863,87.55759445627764
54,-16.80898648606394,86.45142338459299
55,-41.60638064013802,77.62280413601907
56,-62.68720072588213,61.86037097418503
57,-78.0966074718984,40.53489308474831
58,-86.58741877622407,15.645336867020575
59,-87.34363384035467,-10.64177069729491
60,-80.2977022248097,-35.97828057908752
61,-66.07901601625142,-58.10095780910796
62,-45.950393900842805,-75.02174050007828
63,-21.727647726493547,-85.25027607918403
64,4.4359645088704776,-87.86365839287446
65,30.203325246073778,-82.62844178237648
66,53.27271289213532,-70.01227255571567
67,71.56445563904293,-51.12857536862389
68,83.47766295562398,-27.69625096659909
69,87.93405925783017,-1.789902952120737
70,84.5355679362529,24.276331762289928
71,73.5857660990878,48.17403406138972
72,56.054971320842284,67.75907006088856
73,33.52718511211626,81.29808880751592
74,8.00451530970433,87.57499140709959
75,-18.233174005866072,86.0290808446113
76,-42.84214819046503,76.79844870648814
77,-63.615707416389114,60.6995739199876
78,-78.71235720550499,39.18879083754248
79,-86.77786655062624,14.177389783643779
80,-87.09176752306641,-12.100435275799793
81,-79.62602028383318,-37.297364490192194
82,-65.03300508719813,-59.1494314772889
83,-44.64855054322232,-75.72617730446555
84,-20.275773953820522,-85.53852924461354
85,5.90817713652799,-87.70997912256871
86,31.564368359306172,-82.04655778785643
87,54.405846272092234,-69.06030256852385
88,72.38460505263288,-49.89780005985183
89,83.89746264335953,-26.27807568001673
90,87.91600976387464,-0.3110090623967782
91,84.08128156814554,25.683839068504255
92,72.73111499001274,49.38122988094368
93,54.889536785141864,68.66920491572345
94,32.14483973408371,81.82316438952441
95,6.528739884988044,87.6681042783476
96,-19.67055285380642,85.6819135096239
97,-44.116028903272124,76.04769291397962
98,-64.61928209267315,59.61395797597086
99,-79.35028726519086,37.8550857173112
100,-86.9931676013982,12.714731393479335
101,-86.86520736327961,-13.561392018068137
102,-78.94835164947942,-38.611696179996386
103,-64.01170465240999,-60.21799546280863
104,-43.357082721677706,-76.44520055524613
105,-18.82950171970241,-85.84378355509462
106,7.380062591907865,-87.57419703431903
107,32.92088209149684,-81.45834747076299
108,55.52310759505952,-68.09134580353981
109,73.16561925891847,-48.641947008819194
110,84.2724640599721,-24.84750795573887
111,87.85150063111678,1.1664849809075037
112,83.55830298053377,27.068270949124983
113,71.82707478186603,50.55247390031617
114,53.67974791200704,69.52097491595828
115,30.737369032942823,82.27937429328573
116,5.049312521771832,87.68800221364037
117,-21.083447913373238,85.23810578129375
118,-45.331369744133944,75.20048783232436
119,-65.52997532385753,58.44543427123773
120,-79.87498337262946,36.46962413188699
121,-87.059224599761,11.232765809847622
122,-86.4903632486379,-14.99668899354713
123,-78.19557533854302,-39.88653423305607
124,-62.91580956952337,-61.21343416164449
125,-42.00347894695348,-77.0494220997371
126,-17.357794966192387,-86.0210011768187
127,8.838409143024203,-87.30858041092597
128,34.245104486497766,-80.79714418381054
129,56.592786636715864,-67.06833970094812
130,73.86298610465323,-47.33428227464391
131,84.55224270152189,-23.392162125267582
132,87.68869927568271,2.6395101990231344
133,82.99218550252164,28.435402938360156
134,70.88222696999755,51.691245820986154
135,52.42147042068311,70.30404835188088
136,29.303876608420207,82.65562649601443
137,3.568654773033701,87.62382369447857
138,-22.4853443648781,84.76484568807405
139,-46.53079465767886,74.33407646735839
140,-66.39980163993162,57.24603481467126
141,-80.35151341630298,35.06674281330537
142,-87.12566380618794,9.755043113996715
143,-86.11713813037998,-16.42804553371688
144,-77.41602498385627,-41.143665800749474
145,-61.79490893957287,-62.179355996522375
146,-40.65967521800645,-77.66385191425029
147,-15.892433803943012,-86.21086724293902
148,10.294431390167002,-87.05692255843593
149,35.56172568759557,-80.12644225917292
150,57.64819067314373,-66.03368739853651
151,74.58770902875031,-46.04818586195612
152,84.86452947775358,-21.949337025392612
153,87.560654256397,4.110180717010201
154,82.43524656794114,29.8025482571126
155,69.94118970369678,52.8290009080875
156,51.20533335072776,71.13850708692205
157,27.895457071884422,83.09342229602692
158,2.0937626924879114,87.62584956451353
159,-23.894961272476674,84.33092066319476
160,-47.74555220509798,73.49731649314363
161,-67.33301037408917,56.10489284390319
162,-80.90581126098284,33.70078621138209
163,-87.25153698576356,8.286288716005041
164,-85.80334276860171,-17.868398271722736
165,-76.69389838102082,-42.428783906970324
166,-60.72991662810341,-63.198362154776916
167,-39.34111229174544,-78.32261893189607
168,-14.438083562080665,-86.45054942426397
169,11.754656171944324,-86.85610980801582
170,36.88550875233825,-79.47747740328334
171,58.72527297821069,-65.02732105771292
172,75.28722317983642,-44.74941171417919
173,85.14898686638857,-20.501850124396192
174,87.40464515123938,5.577080677338563
175,81.85270679772026,31.157827472114544
176,68.9891099238842,53.95533833464339
177,49.94979099492464,71.91427536614553
178,26.46673644354555,83.46350390381632
179,0.6194871502544628,87.55718621304098
180,-25.283099085181092,83.82964584515062
181,-48.896871478570866,72.56880999504331
182,-68.15851525446678,54.87761859624735
183,-81.33176185586146,32.28437296758315
184,-87.23988439709049,6.807260452697726
185,-85.38218426437376,-19.284035196012596
186,-75.86989408261232,-43.65490321933739
187,-59.58037222205481,-64.12620875334768
188,-37.9586361304211,-78.84837885959362
189,-12.96198095733441,-86.54427742681442
190,13.188673301828688,-86.48414743980993
191,38.157433972735795,-78.72394232042409
192,59.71770470928292,-63.931561893231105
193,75.94357073847576,-43.428365446367856
194,85.3856237726323,-19.045842454762674
195,87.26119898107876,7.042893344547071
196,81.28249017480046,32.51578055747014
197,68.04305860088186,55.08412993335779
198,48.72554325146858,72.73197803667483
199,25.05552024030994,83.88289515607758
200,-0.8525239178635596,87.52911357781942
201,-26.6810689399882,83.36781801731972
202,-50.12627353663016,71.75952356363769
203,-69.09384740687936,53.74116458790424
204,-81.88947366710693,30.922267434221965
