Timestep,x error,y error
0,0.0,0.0
1,0.005688998211816454,0.001366923213241833
2,0.003369691876280001,0.0004795615821180377
3,0.004787343948823519,-0.002795093831069906
4,0.0,0.0
5,0.005031589727426677,0.0029275350863944283
6,0.0,0.0
7,0.0024001001449462933,-0.000392632572989271
8,0.0,0.0
9,0.006770605633935389,0.0012024041210842995
10,0.0,0.0
11,0.0,0.0
12,0.008269049981006305,-0.0033522454211301067
13,0.0,0.0
14,0.0020915947628665776,6.767537536767065e-05
15,0.0,0.0
16,0.003896726325059774,0.0017222178906450836
17,0.009201925333833572,0.0010530514708975147
18,0.0078173124707277,-0.0020985065258880553
19,0.0,0.0
20,0.0,0.0
21,0.0017830896445616418,0.000527982939976468
22,0.0,0.0
23,0.0,0.0
24,0.005885489006381306,0.00194332927050489
25,0.0,0.0
26,0.0,0.0
27,0.004005063000146691,-0.002207605603810947
28,0.0,0.0
29,0.0003434017943533263,0.0026760829982759304
30,0.005417212901303259,-0.0017058746874241137
31,0.0,0.0
32,0.0,0.0
33,0.0069413747038424845,-0.0022408584928985675
34,0.0,0.0
35,0.0,0.0
36,0.0,0.0
37,0.0023101241890692847,0.0017706370540686578
38,0.0,0.0
39,0.013590787537019366,0.0008815355000759695
40,0.0070129921950261576,-0.0026375727028771223
41,0.0,0.0
42,0.0,0.0
43,0.002774721542426306,0.0025267326414368796
44,0.0,0.0
45,0.0,0.0
46,0.004781843216186132,0.0009812900970995742
47,0.01245960394168577,0.0025693274002698274
48,0.0013001351695329788,0.001538442562715403
49,0.0,0.0
50,0.0,0.0
51,0.0,0.0
52,0.005143603979057332,0.00189081971978311
53,0.0,0.0
54,0.0075712426012159995,-0.001151637814260198
55,0.0,0.0
56,0.0,0.0
57,0.003360514550507787,0.0013628386234660894
58,0.004486195974248375,0.0034514307924649046
59,0.005000373026451399,0.0026842554301431676
60,0.0,0.0
61,0.0065612545167077485,-0.0013838356183200062
62,0.0,0.0
63,0.0,0.0
64,0.004535774401979609,0.0019281595341116287
65,0.0054612882220048675,0.0005472369153718404
66,0.0,0.0
67,0.0,0.0
68,0.00537131423284265,0.002710507894281733
69,0.0,0.0
70,0.0,0.0
71,0.21662064597182606,-0.016248888521287697
72,0.002297265425440287,-0.00023919499138713718
73,0.0,0.0
74,0.0031860611166649733,0.0019129901393508675
75,0.0,0.0
76,0.0,0.0
77,0.0,0.0
78,0.002783901458396798,0.0016434562503899741
79,0.0,0.0
80,0.000956732895598833,-0.001137639635091503
81,0.0008979758230083235,0.0012689083229737719
82,0.0,0.0
83,0.0,0.0
84,0.0,0.0
85,0.003547822526954292,0.002822518511875316
86,0.0039059059051496092,0.0008389401386068585
87,0.0,0.0
88,0.0033660153788765967,-0.002413547499140023
89,0.0,0.0
90,0.0,0.0
91,-0.0037902148441624206,0.0010174554856412499
92,0.0,0.0
93,0.0033476551394535647,-0.0006469921718341709
94,0.0,0.0
95,0.0035129272179581505,-0.0003138716764006233
96,0.0,0.0
97,0.0,0.0
98,0.002842659322311647,-0.0007630928589215102
99,0.0,0.0
100,0.0,0.0
101,-0.00023688868263249674,6.359036886927072e-05
102,0.003347653916105031,-0.000646994707901527
103,0.0,0.0
104,0.006557575477067701,-0.004276945316904701
105,0.0010008097034273078,0.0011154741200236629
106,0.00016159306321128497,-0.0025599852310023152
107,0.0026406698579606314,0.0024368886901555697
108,0.0,0.0
109,0.003132804081118934,0.0005431531260615685
110,-0.0019667226107280555,0.0009054441005478253
111,0.006208672158958706,-0.0031766409753846148
112,0.0012597367057445297,0.002178437462994509
113,0.021641345112914934,0.012058430247687824
114,0.0,0.0
115,0.0,0.0
116,0.0027930816861143626,0.0007601795085641072
117,0.004074856448180952,0.004065175587900427
118,0.0,0.0
119,0.0026976055492902162,0.006699834008065508
120,0.004304386859466547,-0.0017846365703988454
121,0.002712283751606037,0.00204017313746796
122,0.0,0.0
123,0.0024937575390922007,0.0003372114075084198
124,0.17438488444609135,0.05372595745572717
125,0.006627372690488187,0.0019958367678238886
126,0.0,0.0
127,0.0,0.0
128,0.004071178271974674,0.0011720664828125393
129,0.0030391473106696765,-0.00018668929561016512
