Timestep,dx,dy
0,0.15790736731440816,1.573806581835694
1,-0.0,1.5817085362611907
2,-0.15790736731440816,1.573806581835694
3,-0.31423697641184656,1.5501796722757846
4,-0.467426833513912,1.511063879851767
5,-0.6159463162062749,1.4568500366315806
6,-0.7583114669118869,1.3880798294159673
7,-0.8930998201045599,1.305440387383017
8,-1.018964615114298,1.2097574165205556
9,-1.134648252514734,1.1019869494448558
10,-1.2389948596408888,0.9832057930387578
11,-1.3581731423083323,0.8720729458365072
12,-1.4384499555136583,0.732125148339003
13,-1.5043542522518294,0.5848621983676938
14,-1.555227538574902,0.43175549864003404
15,-1.5905615054224087,0.27433484068935554
16,-1.6100031074774654,0.11417311969355107
17,-1.6133580906788774,-0.04712938137361608
18,-1.6005929331435063,-0.20796098124100026
19,-1.5718351801058454,-0.3667147037265849
20,-1.5273721695281979,-0.5218043341122983
21,-1.467648161114738,-0.6716802680771417
22,-1.3932598974154007,-0.8148449948313359
23,-1.3049506413715792,-0.9498680597491194
24,-1.2036027498785045,-1.075400356998525
25,-1.090228857566816,-1.1901876093608974
26,-0.9659617588920673,-1.2930829005542517
27,-0.7820302112118855,-1.299924557745484
28,-0.6483474075462314,-1.3715030974102753
29,-0.5081865308995346,-1.4293780314843918
30,-0.36294802242022256,-1.4729710927574744
31,-0.21408305727555355,-1.5018467137712326
32,-0.0630790449890367,-1.5157163788655086
33,0.08855523226385058,-1.5144415069313817
34,0.23930469490842537,-1.4980348360678013
35,0.38766310414509025,-1.4666602963067117
36,0.5321481117895217,-1.4206313716783623
37,0.6713160714057317,-1.3604079679824994
38,0.8037764627440455,-1.2865918175616415
39,0.9282057853597945,-1.199920466990419
40,1.043360782592268,-1.1012599077540002
41,1.1480908637742995,-0.9915959235474304
42,1.241349600553882,-0.872024240650807
43,0.9342629196824696,-0.5255223020751174
44,0.9820601834891322,-0.42962622019289687
45,1.0200450265683083,-0.3294374551340551
46,1.0478379169240701,-0.22595705992105908
47,1.0651611571830912,-0.12021897645680449
48,1.0718416592550049,-0.013279704718904623
49,1.0678126737713896,0.09379225343886073
50,1.0531144570233917,0.199927070403861
51,1.0278938687341728,0.3040642821684889
52,0.9924029046851006,0.4051633841359787
53,0.9469961788572008,0.5022142274983894
54,0.8921273802454771,0.594247112309589
55,0.8283447397484454,0.6803424764065696
56,0.7562855524262138,0.7596400833706184
57,0.6766698098589047,0.8313476177252553
58,0.19351636588173526,0.29332635811563423
59,0.16326581757853803,0.31118034809394135
60,0.1313839711946003,0.32592512689664077
61,0.09818937960025291,0.337413369567912
62,0.0640137121820331,0.345530289384492
63,0.029198440911810668,0.3501947847666702
64,-0.0059085715282815475,0.3513602496184651
65,-0.040956547474776936,0.34901503900032915
66,-0.07559529913733898,0.3431825854815352
67,-0.10947872755940463,0.33392116500969
68,-0.1422682807245523,0.3213233146367299
69,-0.1736363362563417,0.30551490791928565
70,-0.20326947491279912,0.28665389723171364
71,-0.23087161216788293,0.26492873555818286
72,0.32096589066755504,-0.3014066694250567
73,0.3494528557352331,-0.2678577700280742
