Timestep,x error,y error
0,0.0,0.0
1,0.0,0.0
2,-0.2285592744870648,-0.24101511328941072
3,0.0,0.0
4,-0.005268480112786023,-0.002863944192748491
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
8,0.0,0.0
9,-0.005857946116879731,-0.0045931602396445115
10,0.0,0.0
11,0.0,0.0
12,0.0,0.0
13,0.0,0.0
14,-0.0020273379893218646,-0.006250611926158278
15,0.0,0.0
16,0.0,0.0
17,0.0,0.0
18,0.0,0.0
19,-0.009670198729352819,-0.004702260912136325
20,0.0,0.0
21,0.0,0.0
22,-0.004513736777479238,-0.0008016023447083853
23,0.0,0.0
24,0.0,0.0
25,-0.003516606210137496,-0.002579243640150608
26,0.0,0.0
27,0.0,0.0
28,0.0,0.0
29,0.0,0.0
30,-0.005464968053171759,-0.0034403477230862123
31,0.0,0.0
32,0.0,0.0
33,0.0,0.0
34,0.0,0.0
35,-0.006721025863601682,-0.0027256801071677828
36,0.0,0.0
37,0.0,0.0
38,-0.009497573032035689,0.0014170826952009108
39,0.0,0.0
40,0.0,0.0
41,-0.0029748870834929164,-0.005996246011386042
42,0.0,0.0
43,0.0,0.0
44,0.0,0.0
45,0.0,0.0
46,-0.004093216520072218,-0.0022986241008533526
47,0.0,0.0
48,0.0,0.0
49,0.0,0.0
50,0.0,0.0
51,-0.004847962349440849,-0.004360964272869694
52,0.0,0.0
53,0.0,0.0
54,0.0,0.0
55,0.0,0.0
56,-0.002471714182600948,0.0007893468965738393
57,0.0,0.0
58,0.0,0.0
59,0.0,0.0
60,0.0,0.0
61,0.0035918996228012645,0.005075634725200118
62,0.0,0.0
63,0.0,0.0
64,0.0,0.0
65,0.003355011731493107,0.005139223942822291
66,0.0,0.0
67,0.0,0.0
68,0.0,0.0
69,0.0,0.0
70,0.003489064807354225,0.00522907224085678
71,0.0,0.0
72,0.0,0.0
73,0.0,0.0
74,0.0,0.0
75,-0.0012872756142670028,0.0004713917220646735
76,0.0,0.0
77,0.0,0.0
78,0.0,0.0
79,0.0,0.0
80,-0.0025359790147589933,0.0069722790382629185
81,0.0,0.0
82,0.0,0.0
83,0.0,0.0
84,0.0,0.0
85,-0.005626560085111976,-0.0008803623482798173
86,0.0,0.0
87,0.0,0.0
88,0.0001799541661711146,-0.004326538834622973
89,0.0,0.0
90,0.0,0.0
91,0.0,0.0
92,0.0,0.0
93,0.0009750912405159795,-0.002904193439318803
94,0.0,0.0
95,0.0,0.0
96,0.0,0.0
97,0.0,0.0
98,-0.00628028991402374,0.0035733544389273675
99,0.0,0.0
100,-0.004594534544349216,0.0004783885741233007
101,0.0,0.0
102,0.0,0.0
103,0.0,0.0
104,0.0,0.0
105,-0.0018051278925526049,-0.0016545394278271175
106,0.0,0.0
107,0.0,0.0
108,0.0,0.0
109,0.0,0.0
110,-0.0021815743883841776,0.0020955911642426273
111,0.0,0.0
112,0.0,0.0
113,0.0,0.0
114,0.0,0.0
115,-0.001950185287046935,0.00580838664505734
116,0.0,0.0
117,0.0,0.0
118,0.0,0.0
119,0.0,0.0
120,-0.004302566294182242,-0.0048848629170406
121,0.0,0.0
122,-0.0027820452625952896,0.007919150804370112
123,0.0,0.0
124,0.0,0.0
125,-0.0012285185180545,-0.0019351601751740333
126,0.0,0.0
127,0.0,0.0
128,0.0,0.0
129,0.0,0.0
130,-0.0038085696873864094,0.0027840116968187445
131,0.0,0.0
132,0.0,0.0
133,0.0,0.0
134,0.0,0.0
135,-0.001926327552705942,0.00026544685926133127
136,0.0,0.0
137,0.0,0.0
138,0.0,0.0
139,0.0,0.0
140,-0.00490671462517156,-0.0019544130176099017
141,0.0,0.0
142,0.0,0.0
143,0.0,0.0
144,0.0,0.0
145,0.0014745852936464132,0.0009882899019473257
146,0.0,0.0
147,0.0,0.0
148,0.0,0.0
149,0.0,0.0
150,-0.007259061057403926,0.0035844398465441074
151,0.0,0.0
152,0.0,0.0
153,0.0,0.0
154,0.0,0.0
155,-0.0033347957279907803,0.002656827487884428
156,0.0,0.0
157,0.0,0.0
158,0.0,0.0
159,0.0,0.0
160,-0.0037002365137972504,-0.0011458119442124826
161,0.0,0.0
162,0.0,0.0
163,0.0,0.0
164,0.0,0.0
165,-0.001735335475991917,0.004618239359702514
166,0.0,0.0
167,0.0,0.0
168,0.0,0.0
169,0.0,0.0
170,-0.0044182604970579575,-0.0067412601358567414
171,0.0,0.0
172,0.0,0.0
173,0.0,0.0
174,-0.0032209586801847934,-0.005049381877311632
175,0.0,0.0
176,0.7028082065982026,0.29892852700451034
177,0.13164388256551973,0.00996003884499519
178,0.03909396155661682,0.011525805561626079
179,0.0,0.0
180,0.0,0.0
181,0.0,0.0
182,0.0,0.0
183,0.031283970335731937,0.0031784275087458624
184,0.0,0.0
185,0.0,0.0
186,0.0,0.0
187,0.0,0.0
188,0.02702366006797874,0.007216174860412927
189,0.0,0.0
190,0.025132198669606254,-0.005614089052847326
191,0.0,0.0
192,0.0,0.0
193,0.0,0.0
194,0.0,0.0
195,0.0443531943786617,-0.01719117522674196
196,0.0,0.0
197,0.0,0.0
198,0.0,0.0
199,0.0,0.0
200,0.052236623488276734,-0.015910009291401295
201,0.0,0.0
202,0.0,0.0
203,0.0,0.0
204,0.0,0.0
205,0.03813898463380738,-0.02647025262032532
206,0.0,0.0
207,0.018064092067852755,-0.013908962921115986
208,0.0,0.0
209,0.0,0.0
210,0.0,0.0
211,0.0280042563099272,0.0005355959066779548
212,0.0,0.0
213,0.0,0.0
214,0.0,0.0
215,0.0,0.0
216,0.04114880567853163,-0.0011055111917936955
217,0.0,0.0
218,0.0,0.0
219,0.0,0.0
220,0.0,0.0
221,0.04782571967970739,-0.01686504759571328
222,0.0,0.0
223,0.0,0.0
224,0.0,0.0
225,0.0,0.0
226,0.032429806503841974,-0.01940113001544308
227,0.0,0.0
228,0.0,0.0
229,0.0,0.0
230,0.0,0.0
231,0.033008305186363884,0.006112961668237382
232,0.0,0.0
233,0.0,0.0
234,0.0,0.0
235,0.0,0.0
236,0.02863598064294237,0.011187423804937424
237,0.0,0.0
238,0.0,0.0
239,0.0,0.0
240,0.031566758550056306,-0.0013015471087092223
241,0.0,0.0
242,0.0,0.0
243,0.0,0.0
244,0.0,0.0
245,0.03982477724058597,-0.013333114794023437
246,0.0,0.0
247,0.0,0.0
248,0.0,0.0
249,0.0,0.0
250,0.04104046751631785,0.002824310150340459
251,0.0,0.0
252,0.0,0.0
253,0.0,0.0
254,0.0,0.0
255,0.03686645574797254,0.0018056815248224112
256,0.0,0.0
257,0.0,0.0
258,0.0,0.0
259,0.0,0.0
260,0.00634455234765241,-0.009756289359403425
261,0.0,0.0
262,0.0,0.0
263,0.0,0.0
264,0.0,0.0
265,-0.014922139815826796,-0.002663264215340355
266,0.0,0.0
267,0.0,0.0
268,0.014428213846063187,0.02745859773649162
269,0.0,0.0
270,0.0,0.0
271,0.0,0.0
272,0.0,0.0
273,0.016121327654822437,0.03014985208123999
274,0.0,0.0
275,0.0,0.0
276,0.0,0.0
277,0.0,0.0
278,0.04967502726571382,0.03573891624463599
279,0.0,0.0
280,0.0,0.0
281,0.0,0.0
282,0.00843442019695928,0.04567719037880558
283,0.0,0.0
284,0.0,0.0
285,-0.0018840395894308415,0.025420160001141667
286,0.0,0.0
287,0.0,0.0
288,0.0,0.0
289,-0.02285693845214709,0.02048044007494454
290,0.0,0.0
291,0.0,0.0
292,-0.019694740657794085,0.027936370114522546
293,0.0,0.0
294,0.0,0.0
295,0.0,0.0
296,-0.044481650911368575,0.06202125162005423
297,-0.07406866629266062,0.1455876979695443
298,0.00325406360963143,0.031087370397251846
299,0.003812314831282748,0.032573305846396394
300,0.0,0.0
301,0.00384353402652593,0.03281658608700244
302,0.0,0.0
303,0.0,0.0
304,0.0,0.0
305,-0.3605783635665425,1.3339583575282967
306,0.0,0.0
307,0.0,0.0
308,-0.05320803319510503,0.021707310753276587
309,0.0,0.0
310,0.0,0.0
311,-0.015585019949984513,0.018905834192603166
312,0.0,0.0
313,0.0,0.0
314,0.0,0.0
315,-0.03395397005738232,0.01993611092215808
316,-0.042206483314565446,0.028191295650179526
317,-0.02346659384741656,0.02718727181062519
318,0.0,0.0
319,0.0,0.0
320,0.0,0.0
321,-0.034820694364771754,0.03514258371636103
322,0.0,0.0
323,-0.009853769236968901,0.029195370336964288
324,0.0,0.0
325,0.0,0.0
326,0.0,0.0
327,0.0,0.0
328,-0.00021667469349750945,0.007859643805318228
329,0.0,0.0
330,0.0,0.0
