Timestep,dx,dy
0,0.0,0.0
1,0.0,0.0
2,5.074363836681783,-3.1363858214273677
3,1.711102809052889,-0.9878220544527139
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
8,3.8348262523282273,-5.634822731717293
9,0.0,0.0
10,0.0,0.0
11,0.0,0.0
12,0.0,0.0
13,-2.4041518773003645,-4.413000778803422
14,0.0,0.0
15,0.0,0.0
16,0.0,0.0
17,0.0,0.0
18,-2.3060813002576452,-0.21142799941475943
19,0.0,0.0
20,0.0,0.0
21,0.0,0.0
22,0.0,0.0
23,-6.611391026293489,0.038324823612256864
24,0.0,0.0
25,0.0,0.0
26,0.0,0.0
27,0.0,0.0
28,-3.0520011021799576,1.4232749307950598
29,0.0,0.0
30,0.0,0.0
31,0.0,0.0
32,0.0,0.0
33,2.4669568022922306,5.188871910129045
34,0.0,0.0
35,0.0,0.0
36,0.0,0.0
37,0.0,0.0
38,2.201967429710905,3.4103007536515406
39,0.0,0.0
40,0.0,0.0
41,0.0,0.0
42,0.0,0.0
43,0.8737259334914427,-3.2167242406730523
44,0.0,0.0
45,0.0,0.0
46,0.0,0.0
47,0.0,0.0
48,-0.44347984682637787,-1.1644202560397332
49,0.0,0.0
50,0.0,0.0
51,0.0,0.0
52,0.9233285323240636,6.62247453914393
53,0.0,0.0
54,0.0,0.0
55,0.0,0.0
56,0.0,0.0
57,-0.8539019474802956,-0.6390051840636346
58,0.0,0.0
59,0.0,0.0
60,0.0,0.0
61,0.6803612978643514,-2.1455910417321533
62,0.0,0.0
63,0.0,0.0
64,0.0,0.0
65,0.0,0.0
66,-0.03031448919301738,-6.8244488715473395
67,0.0,0.0
68,0.0,0.0
69,0.0,0.0
70,0.0,0.0
71,-7.796932160950476,1.111557550225939
72,0.0,0.0
73,0.0,0.0
74,0.0,0.0
75,0.0,0.0
76,0.9850185670835288,1.6607814790901898
77,0.0,0.0
78,0.0,0.0
79,0.0,0.0
80,0.0,0.0
81,-1.6719913969385658,0.14684223766376903
82,0.0,0.0
83,0.0,0.0
84,0.0,0.0
85,0.0,0.0
86,-1.2995777088246285,1.3303395719459488
87,0.0,0.0
88,0.0,0.0
89,0.0,0.0
90,0.0,0.0
91,0.32172804316665804,0.21562687671075054
92,0.0,0.0
93,0.0,0.0
94,0.0,0.0
95,0.0,0.0
96,-0.8087238203710712,0.8588317439414794
97,0.0,0.0
98,0.0,0.0
99,0.0,0.0
100,0.0,0.0
101,0.6968944829370827,1.1341411310068494
102,0.0,0.0
103,0.0,0.0
104,0.0,0.0
105,0.0,0.0
106,1.739200221522097,-0.7688692353516657
107,0.0,0.0
108,0.0,0.0
109,0.0,0.0
110,0.0,0.0
111,2.2658658596597547,0.18447468901516828
112,0.0,0.0
113,0.0,0.0
114,0.0,0.0
115,0.0,0.0
116,0.8489397071070215,-0.831877787845059
117,0.0,0.0
118,0.0,0.0
119,0.0,0.0
120,0.0,0.0
121,0.6610838772562744,-0.2907103435674685
122,0.0,0.0
123,0.0,0.0
124,0.0,0.0
125,0.0,0.0
126,1.4505294927793955,0.7053385801489398
127,0.0,0.0
128,0.0,0.0
129,0.0,0.0
130,0.0,0.0
131,2.264762385167174,-0.6834585659335701
132,0.0,0.0
133,0.0,0.0
134,0.0,0.0
135,0.6395982630181152,-0.1716954851675112
136,0.0,0.0
137,0.0,0.0
138,0.0,0.0
139,0.0,0.0
140,2.92309190629787,-0.7091860847854292
141,0.0,0.0
142,0.0,0.0
143,0.0,0.0
144,0.0,0.0
145,1.3370394840105604,-1.0384033010902627
146,0.0,0.0
147,0.0,0.0
148,0.0,0.0
149,0.0,0.0
150,-1.4081063262604943,1.0574800790113414
151,0.0,0.0
152,0.0,0.0
153,0.0,0.0
