Timestep,dx,dy
0,0.0,0.0
1,0.0,0.0
2,1.0709459318004377,-3.6849081972045283
3,0.0,0.0
4,-0.9800576937191607,-0.18989842971333104
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
8,0.0,0.0
9,1.076999000610357,-6.215722904868315
10,0.0,0.0
11,0.0,0.0
12,0.0,0.0
13,-0.5745848996948411,2.6834333025286483
14,0.0,0.0
15,0.0,0.0
16,0.0,0.0
17,1.609718477377342,-7.793194006607607
18,0.0,0.0
19,0.0,0.0
20,0.0,0.0
21,0.0,0.0
22,0.4567037669069407,1.8403539687911419
23,0.0,0.0
24,0.0,0.0
25,0.0,0.0
26,0.0,0.0
27,0.332197837400372,1.156543911500485
28,0.0,0.0
29,0.0,0.0
30,0.0,0.0
31,0.0,0.0
32,0.0985915769728507,-7.538537326053607
33,0.0,0.0
34,0.0,0.0
35,0.0,0.0
36,0.0,0.0
37,0.08318553231205783,-0.2110761706651587
38,0.0,0.0
39,0.0,0.0
40,0.0,0.0
41,0.0,0.0
42,-0.40712172587511475,-1.7404158380223578
43,0.0,0.0
44,0.0,0.0
45,0.0,0.0
46,0.0,0.0
47,1.242824917194696,-4.63702673200288
48,0.0,0.0
49,0.0,0.0
50,0.0,0.0
51,0.0,0.0
52,1.5105814286556551,1.7461924587220068
53,0.0,0.0
54,0.0,0.0
55,0.0,0.0
56,0.0,0.0
57,8.084166536328397,-125.19446602125655
58,0.0,0.0
59,0.0,0.0
60,0.0,0.0
61,0.0,0.0
62,1.3965318918682357,-2.866331509023823
63,0.0,0.0
64,0.0,0.0
65,0.0,0.0
66,0.0,0.0
67,2.3292033584937144,-5.910134596087424
68,0.0,0.0
69,0.0,0.0
70,0.0,0.0
71,0.0,0.0
72,1.22298964502221,-5.650927476559531
73,0.0,0.0
74,0.0,0.0
75,0.0,0.0
76,0.0,0.0
77,1.168419733490822,-16.961008815920664
78,0.0,0.0
79,0.0,0.0
80,0.0,0.0
81,0.0,0.0
82,1.9617642401588142,-0.7531189196685162
83,0.0,0.0
84,0.0,0.0
85,0.0,0.0
86,0.0,0.0
87,-0.7817445285848379,-4.659779306075151
88,0.0,0.0
89,0.0,0.0
90,0.0,0.0
91,0.0,0.0
92,0.5690506867413347,-11.892728817926113
93,0.0,0.0
94,0.0,0.0
95,0.0,0.0
96,0.0,0.0
97,-0.6566926092691716,-5.976818031962949
98,0.0,0.0
99,0.0,0.0
100,0.0,0.0
101,0.0,0.0
102,3.2822675675546975,-5.07125524941312
103,0.0,0.0
104,0.0,0.0
105,0.0,0.0
106,0.0,0.0
107,2.536907840399749,-0.567770873985296
108,0.0,0.0
109,0.0,0.0
110,0.0,0.0
111,0.0,0.0
112,2.598608996061813,-0.6598313355736352
113,0.0,0.0
114,0.0,0.0
115,0.0,0.0
116,0.0,0.0
117,2.6388252496179376,-0.6328786529955721
118,0.0,0.0
119,0.0,0.0
120,0.0,0.0
121,2.5986080102615716,-0.6598325217325396
122,0.0,0.0
123,0.0,0.0
124,0.0,0.0
125,2.607974560345383,-0.5868475664557948
126,0.0,0.0
127,0.0,0.0
128,0.0,0.0
129,0.0,0.0
130,2.638824832322939,-0.6328786007951948
131,0.0,0.0
132,0.0,0.0
133,0.0,0.0
134,0.0,0.0
135,3.195224657971707,-5.463128688811025
136,0.0,0.0
137,0.0,0.0
138,0.0,0.0
139,0.0,0.0
140,2.638824897064751,-0.6328787258119917
141,0.0,0.0
142,0.0,0.0
143,0.0,0.0
144,0.0,0.0
145,0.6610696554783857,-5.1603418526323
146,0.0,0.0
147,0.0,0.0
148,0.0,0.0
149,0.0,0.0
150,0.6395848974321439,-5.041326914268041
151,0.0,0.0
152,0.0,0.0
153,0.0,0.0
154,0.0,0.0
155,0.6208533874719535,-5.187295223215216
156,0.0,0.0
157,0.0,0.0
158,0.0,0.0
159,0.0,0.0
160,0.6731892665989392,-5.352339934201744
161,0.0,0.0
162,0.0,0.0
163,0.0,0.0
164,0.0,0.0
165,-0.3779211268483351,-0.6535313180313196
166,0.0,0.0
167,0.0,0.0
168,0.0,0.0
169,0.0,0.0
170,2.8217322765694774,2.2247017312636785
171,0.0,0.0
172,3.729605964373661,-3.3038857638437946
173,0.0,0.0
174,0.0,0.0
175,0.0,0.0
176,0.0,0.0
177,2.301678789216055,1.6093255572142695
178,0.0,0.0
179,0.0,0.0
180,0.0,0.0
181,5.431369896895788,5.374568528659118
182,0.0,0.0
183,0.0,0.0
184,0.0,0.0
185,-2.773787651036841,3.877781943171499
186,0.0,0.0
187,0.0,0.0
188,2.3231503760264616,-3.3793198290732462
189,0.0,0.0
190,2.5578334158300464,-3.555567322402098
191,0.0,0.0
192,0.0,0.0
193,0.0,0.0
194,0.0,0.0
195,-6.096324401791264,-10.556438127952994
196,0.0,0.0
197,0.0,0.0
198,0.0,0.0
199,0.0,0.0
200,1.1690052154396113,-4.352966100641353
201,0.0,0.0
202,0.0,0.0
203,0.0,0.0
204,0.0,0.0
205,4.930033395586619,0.03552962488164724
206,0.0,0.0
207,0.0,0.0
208,0.0,0.0
209,0.0,0.0
210,-4.194026025580655,0.25763185558353996
211,0.0,0.0
212,0.0,0.0
213,0.0,0.0
214,0.0,0.0
215,-9.170327822631563,2.7259638716799373
216,0.0,0.0
217,0.0,0.0
218,0.0,0.0
219,0.0,0.0
220,4.106422825278244,-3.5182879057417793
221,0.0,0.0
222,0.0,0.0
223,-0.8764911368537298,-1.3879226326837468
224,0.0,0.0
225,0.0,0.0
226,0.7580380099486916,-1.8267021457383237
227,0.0,0.0
228,0.0,0.0
229,0.0,0.0
230,0.8103734429376175,-1.9917475024211484
231,0.0,0.0
232,0.0,0.0
233,0.748672049940069,-1.899686017345914
234,0.0,0.0
235,0.0,0.0
236,0.0,0.0
237,0.6891796635617453,-0.0717589812722963
238,0.0,0.0
239,0.0,0.0
240,0.0,0.0
241,0.0,0.0
242,0.6891802823563609,-0.07175855593413161
243,0.0,0.0
244,0.0,0.0
245,0.0,0.0
246,0.6891793757493048,-0.07175917910391405
247,0.0,0.0
248,0.0,0.0
249,0.0,0.0
250,0.0,0.0
251,1.3833087991685034,-3.542265500650821
252,0.0,0.0
253,0.0,0.0
254,0.0,0.0
255,15.66490132396936,-11.9814639933427
256,0.0,0.0
257,0.0,0.0
258,0.0,0.0
259,10.144877998515867,-2.006098971535053
260,0.0,0.0
261,0.0,0.0
262,321.1132384597516,-7.720520125466912
263,-30.96406943493868,0.4603017698206813
264,0.0,0.0
265,0.0,0.0
266,-34.32401489454051,5.212667990241826
267,-23.293267340092783,9.53710734609814
268,2.4900807024298643,-0.9326904364192146
269,-0.15976036007501193,0.7601192670710688
270,0.0,0.0
271,0.0,0.0
272,-1.2670772673782693,0.1513938331200393
273,0.0,0.0
274,0.0,0.0
275,0.0,0.0
276,0.0,0.0
277,-0.9481029184325251,0.6320033114464607
278,0.0,0.0
279,0.0,0.0
280,0.0,0.0
281,-1.1816824550230365,1.676183401393061
282,0.0,0.0
283,0.0,0.0
284,0.0,0.0
285,-6.814107155295446,5.906108201562965
286,0.0,0.0
287,0.0,0.0
288,0.0,0.0
289,0.0,0.0
290,-4.429788147220393,9.305206836195978
291,0.0,0.0
292,0.0,0.0
293,0.0,0.0
294,0.0,0.0
295,-5.359705768569256,12.08402691692072
296,0.0,0.0
297,0.0,0.0
298,0.0,0.0
299,0.0,0.0
300,-3.654655164984888,13.627019146456831
301,0.0,0.0
302,0.0,0.0
303,0.0,0.0
304,0.0,0.0
305,-4.613812999834366,0.7100629551255011
306,0.0,0.0
307,0.0,0.0
308,0.0,0.0
309,0.0,0.0
310,-6.6312259743860125,-0.9755724773475194
311,0.0,0.0
312,0.0,0.0
313,-6.970579628321971,-0.4692339280209623
314,0.0,0.0
315,0.0,0.0
316,0.0,0.0
317,4.197884223113846,0.34531831829998083
318,0.0,0.0
319,0.0,0.0
320,0.0,0.0
321,0.0,0.0
322,4.654613389987716,11.924933382679193
323,0.0,0.0
324,0.0,0.0
325,0.0,0.0
326,0.0,0.0
327,1.8345441086573544,13.436946140284078
328,0.0,0.0
329,0.0,0.0
330,0.0,0.0
331,2.230092479588208,13.368512985445236
332,0.0,0.0
333,0.0,0.0
334,0.0,0.0
335,0.0,0.0
336,2.9159592231092546,10.692954727004356
337,0.0,0.0
338,0.0,0.0
339,0.0,0.0
340,-3.632079233100427,9.506307104975242
341,0.0,0.0
342,0.0,0.0
343,0.0,0.0
344,4.9901103646096345,10.815645872560609
345,0.0,0.0
