Timestep,x error,y error
0,3.103223492828488,4.103223492828488
1,3.2492927810217207,4.249292781021721
2,3.3717345667467464,4.371734566746746
3,3.4564892176973343,4.456489217697334
4,3.4971785776549447,4.497178577654944
5,3.4892060758128784,4.489206075812879
6,3.432297139439696,4.4322971394396955
7,3.334969066993993,4.3349690669939935
8,3.20266537037962,4.20266537037962
9,3.0529459802469194,4.052945980246919
10,2.896702165112695,3.896702165112695
11,2.750707491093843,3.750707491093843
12,2.6288667210233276,3.6288667210233276
13,2.543524530149499,3.543524530149499
14,2.502796018155625,3.502796018155625
15,2.510794056401898,3.510794056401898
16,2.5666560935057587,3.5666560935057587
17,2.66485833234652,3.66485833234652
18,2.7960082879592303,3.7960082879592303
19,2.947031896468387,3.947031896468387
20,3.1037192506185707,4.10371925061857
21,3.2510097733821732,4.251009773382173
22,3.37138379647707,4.37138379647707
23,3.456521835205015,4.456521835205015
24,3.497213206828009,4.497213206828009
25,3.489195461613762,4.489195461613762
26,3.4323994871880226,4.432399487188023
27,3.335021215550709,4.335021215550709
28,3.2039815502588675,4.2039815502588675
29,3.052972208911545,4.0529722089115445
30,2.896705112153244,3.896705112153244
31,2.7506340507033844,3.7506340507033844
32,2.6287106119368864,3.6287106119368864
33,2.543482182591452,3.543482182591452
34,2.502816971363616,3.502816971363616
35,2.5107748173554976,3.5107748173554976
36,2.56667837975219,3.56667837975219
37,2.6648217739910938,3.6648217739910938
38,2.7961100264206635,3.7961100264206635
39,2.9483277875032963,3.9483277875032963
40,3.1035856900451138,4.103585690045113
41,3.249449159535968,4.249449159535968
42,3.371217631342957,4.371217631342957
43,3.4567267229253877,4.456726722925388
44,3.497309131388343,4.497309131388342
45,3.489207025104835,4.489207025104835
46,3.433394082481504,4.433394082481504
47,3.3351108715362434,4.335110871536243
48,3.2038458494185136,4.203845849418514
49,3.0529344266211065,4.052934426621106
50,2.8967117916105725,3.8967117916105725
51,2.750545326960052,3.750545326960052
52,2.6289100631571207,3.6289100631571207
53,2.543521345534044,3.543521345534044
54,2.502801642521414,3.502801642521414
55,2.510780989928802,3.510780989928802
56,2.5666499962201472,3.5666499962201472
57,2.6650276436627456,3.6650276436627456
58,2.796117725608893,3.796117725608893
59,2.9471643611635834,3.9471643611635834
60,3.1034586530049366,4.103458653004936
61,3.249371745832866,4.249371745832866
62,3.3715578632755347,4.371557863275535
63,3.456482223241618,4.456482223241618
64,3.4971875771237237,4.497187577123724
65,3.4892178930440068,4.489217893044007
66,3.4333456409539855,4.433345640953986
67,3.3350939965377924,4.335093996537792
68,3.203957010642501,4.203957010642501
69,3.0530004841769722,4.053000484176972
70,2.896701208677524,3.896701208677524
71,2.7506305927499217,3.7506305927499217
