Timestep,dx,dy
0,-13.640392296180437,-12.34394786883275
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.0,0.0
5,3.291616689642396,-14.737530317518921
6,0.0,0.0
7,0.0,0.0
8,0.0,0.0
9,-0.1989243972136734,-22.7470547407167
10,0.0,0.0
11,0.0,0.0
12,17.535836622036882,15.488392464457945
13,0.0,0.0
14,0.0,0.0
15,0.0,0.0
16,0.0,0.0
17,0.06666204335417092,1.3788219195665086
18,0.0,0.0
19,0.0,0.0
20,0.0,0.0
21,0.0,0.0
22,12.630567887291733,3.3287506375550002
23,0.0,0.0
24,0.0,0.0
25,0.0,0.0
26,0.0,0.0
27,-0.9359834081379859,0.4400041434660551
28,0.0,0.0
29,0.0,0.0
30,0.0,0.0
31,0.0,0.0
32,-1.3717479247709718,0.481483842273267
33,0.0,0.0
34,0.0,0.0
35,0.0,0.0
36,0.0,0.0
37,0.8219468987100242,-0.1828974231495195
38,0.0,0.0
39,0.0,0.0
40,0.0,0.0
41,0.0,0.0
42,-0.5420856022816167,1.5044869468495037
43,0.0,0.0
44,0.0,0.0
45,0.0,0.0
46,0.5442927958455357,0.2313790530910964
47,0.0,0.0
48,0.0,0.0
49,0.0,0.0
50,0.0,0.0
51,-10.91229529168558,-1.1098229692300343
52,0.0,0.0
53,0.0,0.0
54,0.0,0.0
55,0.0,0.0
56,-11.35907649175607,-0.008411970729049756
57,0.0,0.0
58,0.0,0.0
59,0.0,0.0
60,0.0,0.0
61,-4.74658135766326,0.8211982520626826
62,0.0,0.0
63,0.0,0.0
64,0.0,0.0
65,0.0,0.0
66,0.3845327451518443,0.9914983633020569
67,0.0,0.0
68,0.0,0.0
69,0.0,0.0
70,0.0,0.0
71,4.515207352630668,1.9588478820443456
72,0.0,0.0
73,0.0,0.0
74,0.0,0.0
75,0.0,0.0
76,18.448655762556143,1.6914278494678747
77,0.0,0.0
78,0.0,0.0
79,0.0,0.0
80,0.0,0.0
81,0.031406972422232116,2.822750973281263
82,0.0,0.0
83,0.0,0.0
84,0.0,0.0
85,0.0,0.0
86,-6.900617980654289,-1.356249720197944
87,0.0,0.0
88,0.0,0.0
89,0.0,0.0
90,0.0,0.0
91,-14.24030165858774,-0.40518938552018824
92,0.0,0.0
93,0.0,0.0
94,0.0,0.0
95,-3.2101115807201097,1.0504779393211372
96,0.0,0.0
97,0.0,0.0
98,0.0,0.0
99,0.0,0.0
100,4.179153202738561,0.19935373623267694
101,0.0,0.0
102,0.0,0.0
103,0.0,0.0
104,0.0,0.0
105,0.5911205311008416,0.5962998736674052
106,0.0,0.0
107,0.0,0.0
108,0.0,0.0
109,0.0,0.0
110,-1.5623592979224554,1.2876338037940194
111,0.0,0.0
112,0.0,0.0
113,0.0,0.0
114,0.0,0.0
115,-0.4880992732978484,0.20652518133816855
116,0.0,0.0
117,0.0,0.0
118,0.0,0.0
119,0.0,0.0
120,-0.33439470890535006,1.9772202732295519
121,0.0,0.0
122,0.0,0.0
123,0.0,0.0
124,-0.9238640776803919,0.2480053604262622
125,0.0,0.0
126,0.0,0.0
127,0.0,0.0
128,-0.17738783437444283,1.4820839207312808
129,0.0,0.0
130,0.0,0.0
131,0.0,0.0
132,0.0,0.0
133,-0.3768173861761426,0.21440161132719737
134,0.0,0.0
135,0.0,0.0
136,0.0,0.0
137,0.0,0.0
138,-1.3144519422514378,1.7873208038209576
139,0.0,0.0
140,-0.052882394085074225,2.1658943198213265
141,0.0,0.0
142,0.0,0.0
143,-0.9078866935958274,0.6589566523533819
144,0.0,0.0
145,0.0,0.0
146,0.0,0.0
147,0.0,0.0
148,-0.18399931595212138,1.144117138958034
149,0.0,0.0
150,0.0,0.0
151,0.0,0.0
152,0.0,0.0
153,-1.216392514706044,1.1192629993004743
154,0.0,0.0
155,0.0,0.0
156,0.0,0.0
157,0.0,0.0
158,-0.11679081520235002,0.5220894101245932
159,0.0,0.0
160,0.0,0.0
161,0.0,0.0
162,0.0,0.0
163,-1.5986656139261868,26.21178468087253
164,0.0,0.0
165,0.0,0.0
166,0.0,0.0
167,1.6686901804810361,2.1189899584880045
168,0.0,0.0
169,0.0,0.0
170,0.0,0.0
