Timestep,dx,dy
0,0.0,0.0
1,0.0,0.0
2,-0.34596643784254866,0.16837104189271201
3,0.0,0.0
4,0.6407018165823786,0.6962369765432186
5,0.0,0.0
6,0.0,0.0
7,-1.1960104324611365,0.13231552449859407
8,0.0,0.0
9,0.0,0.0
10,0.0,0.0
11,0.4021601691288623,0.26953418360537995
12,0.0,0.0
13,-0.5817557366675885,-0.5233161251645413
14,0.0,0.0
15,0.0,0.0
16,0.0,0.0
17,0.2572735747715882,0.5726717277960702
18,0.7641040701894752,0.512114318516943
19,-1.065997682954034,0.28615981831325854
20,-0.9536112422019016,1.1619685498368781
21,0.9800573772512422,0.18989956832413668
22,0.0,0.0
23,-0.2264225400633535,-0.6187018988249804
24,0.0,0.0
25,0.7277453593175665,1.0881105121143264
26,-0.39940571941734504,-0.5345164354416454
27,0.8968718377278861,0.40097556451552663
28,0.0,0.0
29,0.0,0.0
30,-0.4974661183105411,0.13354087092611877
31,0.0,0.0
32,0.3823253573923324,-0.7443669225335015
33,0.20934214201489,-0.6601819924632935
34,-0.42639927612135864,0.11446341489147471
35,0.0,0.0
36,0.0,0.0
37,0.2468039459820659,-0.3682457018244989
38,0.0,0.0
39,0.0,0.0
40,0.0,0.0
41,-0.9194592715743966,-1.1498931625878228
42,-1.4207731573847582,3.2503283018963103
43,0.0,0.0
44,0.0,0.0
45,-0.7464769196918297,-1.2340793642659165
46,0.0,0.0
47,-0.06831260121735738,-0.24590578687124776
48,-0.9183563367429315,-0.2819604481016924
49,0.0,0.0
50,1.1221903781507336,0.1517450340470461
51,-0.7442691145776337,0.501786547481764
52,0.0,0.0
53,-0.9910733915429404,0.8700320218002489
54,-0.6891792246648265,0.0717591134375084
55,0.0,0.0
56,-0.15149891779913105,-0.034829985769135874
57,-0.9023792260801855,0.12899065588509728
58,0.0,0.0
59,0.0,0.0
60,-0.7547386785613952,-0.43913032904203675
61,0.2760044515486726,0.718639601513793
62,0.0,0.0
