Timestep,x error,y error
0,0.0,0.0
1,0.021553155028264825,-0.008679893644962355
2,0.0,0.0
3,0.0,0.0
4,0.01232187055569156,-0.00041362412387790926
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
8,0.0,0.0
9,0.008430646737899394,-0.005912226983105562
10,0.0,0.0
11,0.0,0.0
12,0.0,0.0
13,0.0,0.0
14,0.007613464292486327,-0.008461130937128303
15,0.0,0.0
16,0.0,0.0
17,0.0,0.0
18,0.0,0.0
19,0.0026461709022385094,-0.0013394967189777063
20,0.0,0.0
21,0.0,0.0
22,0.0,0.0
23,0.0,0.0
24,0.005108706080065417,-0.0012455688584145364
25,0.0,0.0
26,0.0,0.0
27,0.0,0.0
28,0.0,0.0
29,0.012255754348728942,-0.0037932940279832295
30,0.0,0.0
31,0.0,0.0
32,0.0,0.0
33,0.0,0.0
34,0.006230713956725253,-0.002050080917419983
35,0.0,0.0
36,0.0,0.0
37,0.0,0.0
38,0.0,0.0
39,0.013118833087904846,-0.005660777113248194
40,0.0,0.0
41,0.0,0.0
42,0.0,0.0
43,-0.0016747567826165266,-0.004457805100043899
44,0.0,0.0
45,0.0,0.0
46,0.0,0.0
47,0.0058156945513196945,-0.004329449223051007
48,0.0,0.0
49,0.0,0.0
50,0.0,0.0
51,0.0,0.0
52,-0.0009236941421129075,-0.005288576913586418
53,0.0,0.0
54,0.0,0.0
55,0.0,0.0
56,0.0,0.0
57,0.013346543389655352,-0.004841088905777724
58,0.0,0.0
59,0.0,0.0
60,0.0,0.0
61,0.0,0.0
62,0.001364392062850328,-0.004644495600930831
63,0.0,0.0
64,0.0,0.0
65,0.0,0.0
66,0.0,0.0
67,-0.0029418156737470724,0.0038096396774971453
68,0.0,0.0
69,0.0,0.0
70,0.0,0.0
71,-0.00014323344727884546,0.0007934306052517215
72,0.0,0.0
73,0.0,0.0
74,0.0,0.0
75,0.0,0.0
76,0.00632069024837989,-0.004213350313675868
77,0.0,0.0
78,0.0,0.0
79,0.0,0.0
80,0.006410664429424173,-0.006376621160697482
81,0.0,0.0
82,0.0,0.0
83,0.0,0.0
84,0.0,0.0
85,0.006249071486077895,-0.0038166364123579655
86,0.0,0.0
87,0.0,0.0
88,0.0,0.0
89,0.0,0.0
90,-0.0012964555782097875,0.0013546680801397315
91,0.0,0.0
92,0.0,0.0
93,0.0,0.0
94,0.0,0.0
95,0.014804591431420988,-0.008755743194163834
96,0.0,0.0
97,0.0,0.0
98,0.0,0.0
99,0.0,0.0
100,-0.010806887637755835,0.0007619179834419398
101,0.0,0.0
102,0.0,0.0
103,0.009789539795384883,-0.006780332948122414
104,0.0,0.0
105,0.007358215802049983,-0.006630986074396716
106,0.0,0.0
107,0.0,0.0
108,0.0,0.0
109,0.0,0.0
110,0.00792565161634684,-0.006028326627005143
111,0.0,0.0
112,0.0,0.0
113,0.0,0.0
114,0.0,0.0
115,0.005968106043795274,-0.006006157505256127
116,0.01736810642851694,-0.018377854558965012
117,0.0,0.0
118,0.0,0.0
119,0.0,0.0
120,0.0,0.0
121,0.01078116919898875,-0.004781583831015013
122,0.0,0.0
123,0.0,0.0
124,0.0,0.0
125,0.0,0.0
126,-0.0037957145212885735,0.004793842399569037
127,0.0,0.0
128,0.0,0.0
129,0.0,0.0
130,0.0,0.0
131,0.009901553303652832,-0.007817047130515675
132,0.0,0.0
133,0.0,0.0
134,0.0,0.0
135,0.0,0.0
136,0.014339995133376249,-0.009511838056148747
137,0.0,0.0
138,0.0,0.0
139,0.0,0.0
140,0.0,0.0
141,0.002919778193351874,-0.00493619450760896
142,0.0,0.0
143,0.0,0.0
144,0.0,0.0
145,0.0,0.0
146,0.01122922462367626,-0.008928433953464321
147,0.0,0.0
148,0.0,0.0
149,0.0,0.0
150,0.0,0.0
151,0.004447619994994767,-0.00257806682487427
152,0.0,0.0
153,0.0,0.0
154,0.0,0.0
155,0.0,0.0
156,0.3289074129549938,-0.11798887807629743
157,0.0,0.0
158,0.0,0.0
159,0.0,0.0
160,0.0,0.0
161,0.001992438723174672,0.0031142218431661206
162,0.0,0.0
163,0.0,0.0
164,0.0,0.0
165,0.0,0.0
166,0.0019924408337956834,0.0031142232939327386
167,0.0,0.0
168,0.0,0.0
169,0.0,0.0
170,0.0,0.0
171,0.0018896060181425867,0.0032676585492126264
172,0.0,0.0
173,0.0,0.0
174,0.0,0.0
175,0.0,0.0
176,0.001992441313376503,0.003114222493463714
177,0.0,0.0
178,0.0,0.0
179,0.0,0.0
180,0.0,0.0
181,-0.0002681057433200351,-0.0001796889695793169
182,0.0,0.0
183,0.0,0.0
184,0.0,0.0
185,0.0,0.0
186,-0.00016527219878526012,-0.0003331245335234101
187,0.0,0.0
188,0.0,0.0
189,0.0,0.0
190,0.0,0.0
191,-0.0001340542746604001,-8.984460157979157e-05
192,0.0,0.0
193,0.0,0.0
194,0.0,0.0
195,0.0,0.0
196,0.006197671605495003,0.0043761320281729965
197,0.0,0.0
198,0.0,0.0
199,0.0,0.0
200,0.0,0.0
201,0.00619767292478457,0.004376134630184048
202,0.0,0.0
203,0.0,0.0
204,0.0,0.0
205,0.0,0.0
206,0.006094837101802142,0.004529569193053362
207,0.0,0.0
208,0.0,0.0
209,0.0,0.0
210,0.0,0.0
211,0.006197669591021082,0.004376132903727736
212,0.0,0.0
213,0.0,0.0
214,0.005935068993036197,0.00042005851864601595
215,0.0,0.0
216,0.0,0.0
217,0.0,0.0
218,-0.0013809334400249895,-0.0002584514249939218
219,0.0,0.0
220,0.0,0.0
221,0.0,0.0
222,0.0,0.0
223,-0.0032025977929279748,-0.006815933934023022
224,0.0,0.0
225,0.0,0.0
226,0.0,0.0
227,0.0,0.0
228,0.010992338555276149,-0.008864842352719116
229,0.0,0.0
230,0.0,0.0
231,-0.0025616940718009573,0.0029526149501188925
232,-0.007817314533582476,0.00209850284771651
233,0.0,0.0
234,0.0,0.0
235,0.0,0.0
236,0.006888121649886614,-0.0036106905091388697
237,0.0,0.0
238,0.0,0.0
239,-0.015087378206999347,0.013235715410213622
240,0.0,0.0
241,0.0,0.0
242,0.0,0.0
243,0.0,0.0
244,0.002455180048674066,-0.00569228894373186
245,0.0,0.0
246,0.0,0.0
247,0.0,0.0
248,0.0,0.0
249,0.00441272391850589,-0.005714457540701545
250,0.0,0.0
251,0.0,0.0
252,0.0,0.0
253,0.0,0.0
254,-0.01564380886306438,0.005080283864195678
255,0.0,0.0
256,0.0,0.0
257,0.0,0.0
258,0.0,0.0
259,0.007910970080679647,-0.0013686629621112445
260,0.0,0.0
261,0.0,0.0
262,0.0,0.0
263,0.0,0.0
264,0.007808134473705763,-0.001215226555584259
265,0.0,0.0
266,0.0,0.0
267,0.0,0.0
268,0.0,0.0
269,0.007910969553130087,-0.0013686621946149558
270,0.0,0.0
271,0.0,0.0
272,0.0,0.0
273,0.0,0.0
274,-0.0007602434921167855,0.0017140447361683187
275,0.0,0.0
276,0.0,0.0
277,0.0,0.0
278,0.0,0.0
279,0.00033972227492995444,-0.00021702816021562654
280,0.0,0.0
281,0.0,0.0
282,0.0,0.0
283,0.0,0.0
284,-0.007385793026813303,-0.006951287478233148
285,0.0,0.0
286,0.0,0.0
287,0.003933447667748169,-0.0018108876497153759
288,0.0,0.0
289,0.0,0.0
290,0.0,0.0
291,0.0,0.0
292,-0.007336214455381906,-0.008474560898051209
293,0.0,0.0
294,0.0,0.0
295,0.0,0.0
296,0.0,0.0
297,-0.0075694229711693595,-0.005517860620852133
298,0.0,0.0
299,0.0,0.0
300,0.0,0.0
