Timestep,x error,y error
0,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,-0.009005432716044481,-0.00047663963994715175
7,0.0015241207764233877,-0.01676708445042152
8,-0.0006133287028120549,0.0038137242819669126
9,0.0,0.0
10,-0.0037222752171288676,-0.0022723647896416566
11,-0.01581088764393712,0.011416672385099247
12,-0.015829248675004237,0.013183225473083482
13,0.0,0.0
14,-0.015829248099471727,0.0131832247385546
15,0.0,0.0
16,-0.011131839320775327,0.028783495363690292
17,0.0,0.0
18,-0.020981896780753573,0.06087198490543777
19,0.0,0.0
20,-0.02087906700149489,0.060718549578666625
21,0.0,0.0
22,-0.020981898603658067,0.060871982522311185
23,0.0,0.0
24,0.0,0.0
25,0.0,0.0
26,-0.024779470758780064,0.05610322817984503
27,0.0,0.0
28,0.0,0.0
29,-0.0038930468774367455,0.0011708949136721714
30,0.0,0.0
31,0.0,0.0
32,-0.002723370026110672,-0.026951595469741463
33,0.0,0.0
34,-0.025291915532903886,0.0177367086501814
35,0.0,0.0
36,-0.0107757058459228,-0.015226888064537647
37,0.0,0.0
38,0.0,0.0
39,-0.00398483872243105,0.01000365876652154
40,0.0,0.0
41,-0.0008741173688306958,-0.00681184422362513
42,0.0,0.0
43,0.0,0.0
44,0.0,0.0
45,0.0,0.0
46,0.0,0.0
47,0.0,0.0
48,0.0,0.0
49,0.0002864657911700874,-0.0015868630990496513
50,0.0,0.0
51,-0.003512878853065615,0.01654597284530368
52,0.4282262429274155,-1.3261976424650825
53,-0.2140482614316639,-0.12411311979131767
54,-0.25812768823825394,-0.06182228150805713
55,-0.134916067812064,0.041879825448249974
56,-0.009492067333880527,-0.0023592893439587925
57,0.0,0.0
58,0.0,0.0
59,0.0,0.0
60,0.003002385277341091,-0.012885687559961667
61,0.0,0.0
62,0.0057698389228164615,0.016319026346916843
63,-0.0108931765186,0.0058183101781104085
64,0.00731418042749965,0.0073479948796606465
65,0.0,0.0
66,0.026393786219735205,0.006126919578164802
67,-0.009023788518739195,0.001289914781605006
68,0.0,0.0
69,0.0,0.0
70,0.0,0.0
71,0.0,0.0
72,0.001401108177368826,-0.008177600214480663
73,0.0,0.0
74,0.00768870838058433,-0.022196845070986626
75,0.0,0.0
