Timestep,dx,dy
0,2.413517952280486,4.485983034261132
1,0.0,0.0
2,0.0,0.0
3,-1.2026096277462983,4.663979429957443
4,1.9595689660363291,2.3806467020840216
5,0.0,0.0
6,4.136182312085879,0.4373797863349793
7,0.0,0.0
8,5.707906145412522,-0.7772704470054848
9,0.0,0.0
10,4.338366479074196,1.4400797881284788
11,0.0,0.0
12,0.0,0.0
13,12.357861089904532,0.34426944106371593
14,0.0,0.0
15,2.96606042219949,-0.9472171575646726
16,0.0,0.0
17,0.0,0.0
18,0.0,0.0
19,0.0,0.0
20,3.4910769701895106,1.139042552213887
21,0.0,0.0
22,0.0,0.0
23,0.0,0.0
24,0.0,0.0
25,3.9659526254851585,0.256582509620884
26,0.0,0.0
27,0.0,0.0
28,0.0,0.0
29,7.159540371689133,0.7960003887944822
30,0.0,0.0
31,3.5103530957087514,-0.7158383580808447
32,0.0,0.0
33,0.0,0.0
34,0.0,0.0
35,0.0,0.0
36,4.382985941506234,0.06913420595253683
37,3.8265743692569743,0.029754486255662016
38,0.0,0.0
39,2.9027099534438605,0.277760122814108
40,0.0,0.0
41,0.0,0.0
42,0.0,0.0
43,5.436863581685003,-0.025027149425937978
44,0.0,0.0
45,0.0,0.0
46,2.6817946722790253,-0.8709074073227185
47,0.0,0.0
48,0.0,0.0
49,7.564999757080315,-1.2002979815118664
50,0.0,0.0
51,0.0,0.0
52,6.453279489816666,-0.41112508504248524
53,4.14830164260529,0.2453816814082188
54,0.0,0.0
55,9.54274089207452,-1.5424656065103903
56,0.0,0.0
57,7.051557700983224,-1.477706899824227
58,0.0,0.0
59,0.0,0.0
60,0.0,0.0
61,3.3599590266554458,0.11726534716007819
62,0.0,0.0
63,0.0,0.0
64,0.0,0.0
65,0.0,0.0
66,4.088251433411827,-0.7954730445137059
67,0.0,0.0
68,0.0,0.0
69,0.0,0.0
70,4.773572820369765,-1.4701814064320473
71,0.0,0.0
72,0.0,0.0
73,0.0,0.0
74,0.0,0.0
75,3.534045939440489,0.9010122996041758
